Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.MaterialGenerator.Plugin.Name,,,Material Generator,Material Generator,منشئ المواد,Material Generator,Generador de materiales,Générateur de matériaux,मटीरियल जेनरेटर,Material Generator,Material Generator,素材生成,재질 생성기,Generator materiałów,Gerador de materiais,,เครื่องมือสร้างวัสดุ,Malzeme Oluşturucu,Trình Tạo Vật Liệu,材质生成器,材质生成器,材質產生器
Studio.MaterialGenerator.Plugin.Toolbar,,,MaterialGenerator,MaterialGenerator,MaterialGenerator,MaterialGenerator,Generador de materiales,MaterialGenerator,MaterialGenerator,MaterialGenerator,MaterialGenerator,MaterialGenerator,MaterialGenerator,MaterialGenerator,Gerador de materiais,,MaterialGenerator,Malzeme Oluşturucu,MaterialGenerator,材质生成器,材质生成器,MaterialGenerator
Studio.MaterialGenerator.Plugin.Button,,,Material Generator,Material Generator,منشئ المواد,Material Generator,Generador de materiales,Générateur de matériaux,मटीरियल जेनरेटर,Material Generator,Material Generator,素材生成,재질 생성기,Generator materiałów,Gerador de materiais,,เครื่องมือสร้างวัสดุ,Malzeme Oluşturucu,Trình Tạo Vật Liệu,材质生成器,材质生成器,材質產生器
Studio.MaterialGenerator.Plugin.Description,,,Generate materials from text using AI,Generate materials from text using AI,إنشاء مواد من النص باستخدام الذكاء الاصطناعي,Generiere Materialien aus Text mithilfe von KI,Genera materiales a partir de texto usando IA,Générer des matériaux à partir de texte en utilisant l'IA,AI का इस्तेमाल करके टेक्स्ट से मटीरियल जेनरेट करें,Membuat material dari teks dengan AI,Genera materiali dal testo servendosi dell'intelligenza artificiale,AIを使用してテキストから素材を生成する,AI를 사용해 텍스트로부터 재질을 생성합니다,"Generuj materiały na podstawie tekstu, używając AI",Gere materiais a partir de texto usando IA,,สร้างวัสดุจากข้อความโดยใช้ AI,Yapay zekâ kullanarak metinlerle malzeme oluştur,Tạo vật liệu từ văn bản bằng AI,使用人工智能文本生成材质,使用人工智能文本生成材质,使用 AI 自文字產出材質
Studio.MaterialGenerator.Header.GenerateButton,,,Generate,Generate,إنشاء,Generieren,Generar,Générer,जेनरेट करें,Buat,Genera,生成する,생성,Wygeneruj,Gerar,,สร้าง,Oluştur,Tạo,生成,生成,產出
Studio.MaterialGenerator.Header.PromptPlaceholderText,,,Ancient stone wall...,Ancient stone wall...,جدار حجري قديم...,Antike Steinmauer ...,Muro de piedra antiguo...,Ancien mur de pierre...,पत्थर की प्राचीन दीवार...,Tembok batu kuno...,Antico muro di pietra...,古代の石壁...,고대 돌담...,Starożytny kamienny mur...,Parede de pedra antiga...,,กำแพงหินโบราณ...,Antik taş duvar...,Tường đá cổ...,古代石墙……,古代石墙……,古代石牆……
Studio.MaterialGenerator.Header.OutOfBudget,,,This feature is in beta and the servers are at capacity. Try again soon!,This feature is in beta and the servers are at capacity. Try again soon!,هذه الميزة موجودة في الإصدار التجريبي والخوادم قد وصلت إلى الحد الأقصى من قدرتها الاستيعابية. حاول مرة أخرى قريبًا!,Diese Funktion befindet sich in der Beta-Phase und die Server sind ausgelastet. Versuche es bald wieder!,Esta función está en beta y los servidores están llenos. Inténtalo de nuevo pronto.,Cette fonctionnalité est en bêta et les serveurs sont à pleine capacité. Réessaie bientôt !,यह फ़ीचर बीटा में है और सर्वर अपनी पूरी क्षमता पर काम कर रहे हैं. थोड़ी देर बाद फिर से कोशिश करें!,Fitur ini berada dalam versi beta dan server sedang penuh. Coba lagi nanti!,Questa funzione è in versione beta e i server sono al completo. Riprova più tardi!,この機能はベータ版でサーバーの容量が満杯です。後でまたお試しください。,"이 기능은 베타 버전이며, 서버 용량이 가득 찼습니다. 나중에 다시 시도하세요.",Ta funkcja jest w wersji beta i osiągnięto maksymalną pojemność serwerów. Spróbuj ponownie wkrótce!,Este recurso está em beta e os servidores estão na capacidade máxima. Tente novamente em breve!,,คุณสมบัตินี้อยู่ในระหว่างการทดสอบ และเซิร์ฟเวอร์เต็มความจุแล้ว ลองอีกครั้งในเร็วๆ นี้!,Bu özellik beta sürümünde ve sunucular tam kapasitede. Sonra tekrar dene!,Tính năng này đang trong giai đoạn beta và các máy chủ đang chạy hết công suất. Hãy thử lại sớm nhé!,该功能处于测试阶段且服务器已满负荷运行。请稍后再试！,该功能处于测试阶段且服务器已满负荷运行。请稍后再试！,此功能目前處於 Beta 測試中，伺服器已達容量上限。請稍後再試！
Studio.MaterialGenerator.Header.ErrorQueryingBudget,,,"Generation error, please try again.","Generation error, please try again.",خطأ في الإنشاء. يُرجى إعادة المحاولة.,"Generierungsfehler, bitte versuche es erneut.",Error de generación. Inténtalo de nuevo.,"Erreur de génération, réessayer.","जेनरेट करते समय गड़बड़ी हुई, कृपया फिर से कोशिश करें.",Terjadi eror saat pembuatan. Coba lagi.,"Errore durante la generazione, riprova.",生成エラーです。後でまたお試しください。,생성 오류. 다시 시도하세요.,"Błąd generatora, spróbuj ponownie.","Erro de geração, por favor, tente novamente.",,เกิดข้อผิดพลาดในการสร้าง โปรดลองใหม่อีกครั้ง,"Oluşturma hatası, lütfen tekrar dene.","Lỗi khi tạo, vui lòng thử lại.",生成错误，请重试。,生成错误，请重试。,產出錯誤，請稍後再試。
Studio.MaterialGenerator.Header.RetryBudgetQuery,,,"Generation error, please try again.","Generation error, please try again.",خطأ في الإنشاء. يُرجى إعادة المحاولة.,"Generierungsfehler, bitte versuche es erneut.",Error de generación. Inténtalo de nuevo.,"Erreur de génération, réessayer.","जेनरेट करते समय गड़बड़ी हुई, कृपया फिर से कोशिश करें.",Terjadi eror saat pembuatan. Coba lagi.,"Errore durante la generazione, riprova.",生成エラーです。後でまたお試しください。,생성 오류. 다시 시도하세요.,"Błąd generatora, spróbuj ponownie.","Erro de geração, por favor, tente novamente.",,เกิดข้อผิดพลาดในการสร้าง โปรดลองใหม่อีกครั้ง,"Oluşturma hatası, lütfen tekrar dene.","Lỗi khi tạo, vui lòng thử lại.",生成错误，请重试。,生成错误，请重试。,產出錯誤，請稍後再試。
Studio.MaterialGenerator.Header.RetryButton,,,Retry,Retry,إعادة المحاولة,Erneut versuchen,Reintentar,Réessayer,फिर से कोशिश करें,Coba lagi,Riprova,再試行,다시 시도,Spróbuj ponownie,Tentar novamente,,ลองอีกครั้ง,Tekrar dene,Thử Lại,重试,重试,重試
Studio.MaterialGenerator.Header.AddImageTooltip,,,Add base image,Add base image,إضافة صورة أساسية,Basisbild hinzufügen,Añadir imagen base,Ajouter une image de base,बेस इमेज जोड़ें,Tambahkan gambar dasar,Aggiungi immagine di base,ベース画像を追加,기본 이미지 추가,Dodaj obraz podstawowy,Adicionar imagem de base,,เพิ่มภาพพื้นฐาน,Taban resmi ekle,Thêm hình ảnh cơ bản,添加基础图像,添加基础图像,新增基礎圖像
