Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.TerrainEditor.Main.Title,,,Terrain Editor,Terrain Editor,محرر التضاريس,Gelände-Editor,Editor de terreno,Éditeur de terrain,टेरेन एडिटर,Editor Medan,Editor di terreno,地形編集,지형 편집기,Edytor terenu,Editor de terreno,Редактор рельефа,เครื่องมือแก้ไขภูมิประเทศ,Arazi Düzenleyici,Trình Chỉnh Sửa Địa Hình,地形编辑器,地形编辑器,地形編輯器
Studio.TerrainEditor.Main.ToolbarButton,,,Editor,Editor,المحرر,Editor,Editor,Éditeur,एडिटर,Editor,Editor,編集,편집기,Edytor,Editor,Редактор,เครื่องมือแก้ไข,Düzenleyici,Trình Chỉnh Sửa,编辑器,编辑器,編輯器
Studio.TerrainEditor.Main.Tooltip,,,"Add, remove, and modify terrain","Add, remove, and modify terrain",إضافة التضاريس وإزالتها وتعديلها,"Gelände hinzufügen, entfernen und modifizieren","Añade, elimina y modifica el terreno","Ajouter, supprimer et modifier le terrain","टेरेन जोड़ें, निकालें और उसमें बदलाव करें","Tambahkan, hapus, dan modifikasi medan","Aggiungi, rimuovi e modifica terreno",地形の削除、追加、変更,"지형 추가, 제거, 수정","Dodawaj, usuwaj i modyfikuj teren","Adicione, remova e modifique o terreno","Добавляйте, удаляйте и изменяйте рельеф","เพิ่ม, ลบ และแก้ไขภูมิประเทศ","Arazi ekle, kaldır ve düzenle","Thêm, bỏ và sửa đổi địa hình",添加、删除和修改地形,添加、删除和修改地形,新增、移除及修改地形
Studio.TerrainEditor.MainButtons.Generate,,,Generate,Generate,إنشاء,Generieren,Generar,Générer,जेनरेट करें,Buat,Genera,作成する,생성,Wygeneruj,Gerar,Генерировать,สร้าง,Oluştur,Tạo,生成,生成,產生
Studio.TerrainEditor.MainButtons.Add,,,Add,Add,إضافة,Hinzufügen,Añadir,Ajouter,जोड़ें,Tambahkan,Aggiungi,拡大,추가,Dodaj,Adicionar,Добавить,เพิ่ม,Ekle,Thêm,增加,增加,新增
Studio.TerrainEditor.MainButtons.Subtract,,,Subtract,Subtract,طرح,Entfernen,Sustraer,Soustraire,घटाएँ,Kurangi,Rimuovi,削減,삭제,Odejmij,Subtrair,Вычесть,ลบ,Çıkar,Trừ,减少,减少,刪減
Studio.TerrainEditor.MainButtons.Paint,,,Paint,Paint,طلاء,Bemalen,Pintar,Peindre,पेंट करें,Cat,Dipingi,ペイント,칠하기,Pomaluj,Pintar,Раскрасить,ทาสี,Boya,Vẽ,绘制,绘制,上色
Studio.TerrainEditor.MainButtons.Grow,,,Grow,Grow,تنمية,Erhöhen,Aumentar,Augmenter,ग्रो करें,Tumbuhkan,Ingrandisci,大きく,높이기,Rozwiń,Aumentar,Нарастить,เติม,Büyüt,Tăng,增长,增长,生長
Studio.TerrainEditor.MainButtons.Erode,,,Erode,Erode,تآكل,Erodieren,Erosionar,Éroder,इरोड करें,Kikis,Erodi,削る,낮추기,Zeroduj,Erodir,Эрозия,ยุบลง,Aşındır,Xói Mòn,侵蚀,侵蚀,侵蝕
Studio.TerrainEditor.MainButtons.Smooth,,,Smooth,Smooth,إزالة الحواف الزائدة,Glätten,Alisar,Lisser,समतल करें,Mulus,Livella,平らにする,다듬기,Wygładzaj,Suavizar,Сгладить,ปรับให้เรียบ,Pürüzsüzleştir,Mịn,平滑,平滑,磨平
Studio.TerrainEditor.MainButtons.Regions,,,Regions,Regions,المناطق,Regionen,Regiones,Régions,इलाके,Wilayah,Aree,地域,범위,Regiony,Regiões,Области,ภูมิภาค,Bölgeler,Khu Vực,区域,区域,地區
Studio.TerrainEditor.MainButtons.GenerateTooltip,,,Generate landscapes of terrain.,Generate landscapes of terrain.,إنشاء مناظر أفقية للتضاريس.,Generiere Landschaften des Geländes.,Genera paisajes de terreno.,Générer des paysages grâce au terrain.,टेरेन के लैंडस्केप जेनरेट करें.,Buat lanskap medan.,Genera paesaggi di terreno.,地形の景観を作成する。,지형의 풍경을 생성합니다.,Wygeneruj krajobrazy terenu.,Gerar paisagens de terreno.,Создание рельефа.,สร้างภูมิทัศน์ของภูมิประเทศ,Arazi manzaraları oluştur.,Tạo cảnh quan của địa hình.,生成地形地貌。,生成地形地貌。,生成地形景觀。
Studio.TerrainEditor.MainButtons.AddTooltip,,,Click and hold to add terrain.,Click and hold to add terrain.,اضغط مع الاستمرار لإضافة تضاريس.,"Klicke und halte, um Gelände hinzuzufügen.",Haz clic y mantén presionado para añadir terreno.,Cliquer et maintenir pour ajouter du terrain.,टेरेन जोड़ने के लिए क्लिक और होल्ड करें.,Klik dan tahan untuk menambahkan medan.,Clicca e tieni premuto per aggiungere il terreno.,クリックして長押しで地形を追加。,길게 클릭해 지형을 추가합니다.,"Kliknij i przytrzymaj, aby dodać teren.",Clique e mantenha pressionado para adicionar terreno.,"Удерживайте кнопку мыши, чтобы добавить рельеф.",คลิกแล้วกดค้างไว้เพื่อเพิ่มภูมิประเทศ,Arazi eklemek için tıkla ve basılı tut.,Nhấp vào và giữ để thêm địa hình.,单击并按住以增加地形。,单击并按住以增加地形。,按住不放以加入地形。
Studio.TerrainEditor.MainButtons.SubtractTooltip,,,Click and hold to remove terrain.,Click and hold to remove terrain.,اضغط مع الاستمرار لإزالة التضاريس.,"Klicke und halte, um Gelände zu entfernen.",Haz clic y mantén presionado para eliminar terreno.,Cliquer et maintenir pour supprimer du terrain.,टेरेन को हटाने के लिए क्लिक और होल्ड करें.,Klik dan tahan untuk menghapus medan.,Clicca e tieni premuto per rimuovere il terreno.,クリックして長押しで地形を削除。,길게 클릭해 지형을 제거합니다.,"Kliknij i przytrzymaj, aby usunąć teren.",Clique e mantenha pressionado para remover terreno.,"Удерживайте кнопку мыши, чтобы удалить рельеф.",คลิกแล้วกดค้างไว้เพื่อลบภูมิประเทศ,Arazi kaldırmak için tıkla ve basılı tut.,Nhấp vào và giữ để bỏ địa hình.,单击并按住以减少地形。,单击并按住以减少地形。,按住不放以移除地形。
