Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.RigGenerator.Plugin.Name,,,Rig Generator,Rig Generator,أداة إنشاء Rig,Rig-Generator,Generador de rig,Générateur de rig,रिग जेनरेटर,Generator Rig,Generatore di Rig,リグ生成,리그 생성기,Generator szkieletów,Gerador de rig,,เครื่องกำเนิด Rig,Düzenek Oluşturucu,Trình Tạo Khung Xương,骨架生成器,骨架生成器,骨架產生器
Studio.RigGenerator.Plugin.Toolbar,,,Rig Generator,Rig Generator,أداة إنشاء Rig,Rig-Generator,Generador de rig,Générateur de rig,रिग जेनरेटर,Generator Rig,Generatore di Rig,リグ生成,리그 생성기,Generator szkieletów,Gerador de rig,,เครื่องกำเนิด Rig,Düzenek Oluşturucu,Trình Tạo Khung Xương,骨架生成器,骨架生成器,骨架產生器
Studio.RigGenerator.Plugin.Button,,,Generate Rig,Generate Rig,إنشاء Rig,Rig generieren,Generar rig,Générer un rig,रिग जेनरेट करें,Buat Rig,Genera Rig,リグを生成,리그 생성,Wygeneruj szkielet,Gerar rig,,สร้าง Rig,Düzenek oluştur,Tạo Khung Xương,生成骨架,生成骨架,產生骨架
Studio.RigGenerator.Plugin.Description,,,Generates Avatar Rigs,Generates Avatar Rigs,إنشاء كائنات Rig للأفاتار,Generiert Avatar-Rigs,Genera rigs de avatar,Génère des rigs d'avatar,अवतार रिग्स जेनरेट करता है,Buat Rig Avatar,Genera Avatar Rigs,アバターリグを生成,아바타 리그 생성,Generuje szkielety awatarów,Gera rigs de avatar,,สร้าง Rig อวาตาร์,Avatar düzeneği oluşturur,Tạo Khung Xương Avatar,生成虚拟形象骨架,生成虚拟形象骨架,產生虛擬人偶骨架
Studio.RigGenerator.Plugin.Text,,,Generate Rig,Generate Rig,إنشاء Rig,Rig generieren,Generar rig,Génerer un rig,रिग जेनरेट करें,Buat Rig,Genera Rig,リグを生成,리그 생성,Wygeneruj szkielet,Gerar rig,,สร้าง Rig,Düzenek oluştur,Tạo Khung Xương,生成骨架,生成骨架,產生骨架
Studio.RigGenerator.Menu.RigType,,,Rig Type,Rig Type,نوع Rig,Rig-Typ,Tipo de rig,Type de rig,रिग टाइप,Tipe Rig,Tipo di Rig,リグタイプ,리그 유형,Typ szkieletu,Tipo de rig,,ประเภท Rig,Düzenek Türü,Kiểu Khung Xương,骨架类型,骨架类型,骨架類型
Studio.RigGenerator.Menu.BodyShape,,,Body Shape,Body Shape,شكل الجسد,Körpertyp,Forma del cuerpo,Forme du corps,बॉडी शेप,Bentuk Tubuh,Forma Corpo,体型,신체 유형,Kształt ciała,Forma do corpo,,รูปร่างร่างกาย,Vücut Şekli,Thân Hình,体型,体型,體型
Studio.RigGenerator.BodyShape.Masculine,,,Masculine,Masculine,ذكوري,Männlich,Masculina,Masculin,पुरुषों वाला,Maskulin,Maschile,男子型,남성,Męski,Masculino,,เพศชาย,Maskülen,Đàn Ông,阳刚,阳刚,男性
Studio.RigGenerator.BodyShape.Feminine,,,Feminine,Feminine,أنثوي,Weiblich,Feminina,Féminin,महिलाओं वाला,Feminin,Femminile,女子型,여성,Żeński,Feminino,,เพศหญิง,Feminen,Đàn Bà,阴柔,阴柔,女性
Studio.RigGenerator.RigPresetLabel.UserAvatar,,,My Avatar,My Avatar,أفاتاري,Mein Avatar,Mi avatar,Mon avatar,मेरा अवतार,Avatar Saya,Mio Avatar,マイアバター,내 아바타,Mój awatar,Meu avatar,,อวาตาร์ของฉัน,Avatarım,Avatar Của Tôi,我的虚拟形象,我的虚拟形象,我的虛擬人偶
Studio.RigGenerator.RigPresetLabel.SkinnedAvatar,,,Skinned Avatar,Skinned Avatar,أفاتار ذو بشرة,Skinning-Avatar,Avatar skinned,Avatar avec skin,स्किन्ड अवतार,Avatar Berkulit,Avatar Skinned,スキンつきアバター,스키닝된 아바타,Awatar ze skórą,Avatar skinned,,อวาตาร์ที่มีสกิน,Ciltli Avatar,Avatar Có Da,皮肤虚拟形象,皮肤虚拟形象,移除虛擬人偶皮膚
Studio.RigGenerator.RigPresetLabel.RthroAvatar,,,Rthro Avatar,Rthro Avatar,أفاتار Rthro,Rthro-Avatar,Avatar Rthro,Avatar Rthro,Rthro अवतार,Avatar Rthro,Avatar Rthro,Rthroアバター,Rthro 아바타,Awatar R-tropoidalny,Avatar rthro,,อวาตาร์ Rthro,Rthro Avatar,Avatar Hình Người,Rthro 虚拟形象,Rthro 虚拟形象,Rthro 虛擬人偶
Studio.RigGenerator.RigPresetLabel.BlockAvatar,,,Block Avatar (2012),Block Avatar (2012),أفاتار من الكتل,Block-Avatar,Avatar de malla (2016),Avatar block,अवतार को ब्लॉक करें,Avatar Blok,Avatar blocco,ブロック型アバター,블록 아바타,Zablokuj awatara,Avatar de bloco,,บล็อคอวาตาร์,Blok Avatar,Avatar Dạng Khối,方块虚拟形象,方块虚拟形象,封鎖虛擬人偶
Studio.RigGenerator.RigPresetLabel.2016Avatar,,,Mesh Avatar (2016),Mesh Avatar (2016),أفاتار شبكي (2016),Mesh-Avatar (2016),Avatar de malla (2016),Maillage d'Avatar (2016),मेश अवतार (2016),Avatar Mesh (2016),Avatar Mesh (2016),メッシュアバター（2016）,메시 아바타(2016),Awatar siatkowy (2016),Avatar de malha (2016),,อวาตาร์เมช (2016),Mesh Avatar (2016),Avatar Mesh (2016),网格虚拟形象（2016）,网格虚拟形象（2016）,網格虛擬人偶 (2016)
Studio.RigGenerator.RigPresetLabel.2012Avatar,,,Mesh Avatar (2012),Mesh Avatar (2012),أفاتار شبكي (2012),Mesh-Avatar (2012),Avatar de malla (2012),Maillage d'Avatar (2012),मेश अवतार (2012),Avatar Mesh (2012),Avatar Mesh (2012),メッシュアバター（2012年）,메시 아바타(2012),Awatar siatkowy (2012),Avatar de malha (2012),,อวาตาร์เมช (2012),Mesh Avatar (2012),Avatar Mesh (2012),网格虚拟形象（2012）,网格虚拟形象（2012）,網格虛擬人偶 (2012)
Studio.RigGenerator.RigPresetLabel.BlockAvatar2025,,,Block Avatar (2025),Block Avatar (2025),,,,,,,,ブロック型アバター（2025）,,Block Avatar (2025),,,,,Chặn avatar (2025),方块虚拟形象 (2025),方块虚拟形象 (2025),
