Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.DynamicHeadExportTool.Plugin.Name,,,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,,DynamicHeadExportTool,Dinamik Kafa Dışa Aktarım Aracı,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,動態臉部匯出工具
Studio.DynamicHeadExportTool.Plugin.Toolbar,,,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,,DynamicHeadExportTool,Dinamik Kafa Dışa Aktarım Aracı,DynamicHeadExportTool,DynamicHeadExportTool,DynamicHeadExportTool,動態臉部匯出工具
Studio.DynamicHeadExportTool.Plugin.Button,,,Toggle,Toggle,تبديل,Umschalten,Activar,Activer/désactiver,टॉगल करें,Nyalakan/matikan,Attiva/disattiva,切りかえ,토글,Przełącz,Alternador,,เปิด/ปิด,Aç/Kapa,Bật/tắt,切换,切换,切換
Studio.DynamicHeadExportTool.Plugin.Description,,,Toggles the Template plugin window.,Toggles the Template plugin window.,يقوم بتبديل نافذة المكون الإضافي للقالب.,Schaltet das Vorlagen-Plugin-Fenster um.,Activar la ventana del plugin Plantilla.,Active/désactive la fenêtre du plugin Modèle.,टेम्प्लेट प्लग-इन विंडो को टॉगल करता है.,Menyalakan/mematikan jendela plugin Templat.,Attiva/Disattiva la finestra del plugin template.,テンプレートのプラグインウィンドウを切りかえ。,템플릿 플러그인 창을 토글합니다.,Włącza/wyłącza okno dodatku plug-in z szablonami.,Alterna a janela do plugin de modelos.,,เปิด/ปิดหน้าต่างปลั๊กอินเทมเพลต,Taslak eklenti penceresini açıp kapatır.,Bật/tắt cửa sổ plugin Mẫu.,切换样板插件窗口。,切换样板插件窗口。,切換範例外掛程式視窗。
Studio.DynamicHeadExportTool.Plugin.Text,,,Example Text!,Example Text!,نص اختباري كمثال!,Beispieltext!,Texto de ejemplo,Exemple de texte !,उदाहरण टेक्स्ट!,Teks Contoh!,Testo di esempio!,テキストの例！,예시 텍스트!,Tekst przykładowy!,Texto de exemplo!,,ข้อความตัวอย่าง!,Örnek Metin!,Văn Bản Mẫu!,示例文本！,示例文本！,範例文字！
Studio.DynamicHeadExportTool.Plugin.HeadButton,,,Head,Head,الرأس,Kopf,Cabeza,Tête,सिर,Kepala,Testa,頭,머리,Głowa,Cabeça,,ศีรษะ,Kafa,Đầu,头部,头部,頭部
Studio.DynamicHeadExportTool.Plugin.AccessoryButton,,,Accessory,Accessory,إكسسوار,Accessoire,Accesorio,Accessoire,ऐक्सेसरी,Aksesori,Accessori,アクセサリ,장신구,Akcesorium,Acessório,,ไอเท็มเสริม,Aksesuar,Phụ Kiện,配饰,配饰,飾品
Studio.DynamicHeadExportTool.Plugin.MoodButton,,,Mood,Mood,مزاج,Stimmung,Estado de ánimo,Mood,मूड,Mood,Umore,気分,표정,Nastrój,Humor,,อารมณ์,Duygu,Tâm Trạng,心情,心情,情緒
Studio.DynamicHeadExportTool.Plugin.ErrorTitle,,,Error,Error,خطأ,Fehler,Error,Erreur,गड़बड़ी,Eror,Errore,エラー,오류,Błąd,Erro,,เกิดข้อผิดพลาด,Hata,Lỗi,错误,错误,錯誤
Studio.DynamicHeadExportTool.Plugin.CloseButton,,,Close,Close,إغلاق,Schließen,Cerrar,Fermer,बंद करें,Tutup,Chiudi,閉じる,닫기,Zamknij,Fechar,,ปิด,Kapat,Đóng,关闭,关闭,關閉
Studio.DynamicHeadExportTool.Plugin.NextButton,,,Next,Next,التالي,Weiter,Siguiente,Suivant,आगे जाएँ,Lanjutkan,Successivo,次へ,다음,Dalej,Próximo,,ถัดไป,Sonraki,Tiếp Theo,下一个,下一个,下一步
Studio.DynamicHeadExportTool.Plugin.OwnershipButton,,,Ownership IDs,Ownership IDs,مُعرِّفات الملكية,Eigentümer-IDs,ID de propietarios,Identifiants de propriété,ओनरशिप IDs,ID Kepemilikan,ID del proprietario,所有権 ID,소유자 ID,Identyfikatory własności,IDs de propriedade,,ID ความเป็นเจ้าของ,Sahiplik kimlikleri,ID Quyền Sở Hữu,所有者 ID,所有者 ID,所有權 ID
Studio.DynamicHeadExportTool.Plugin.InputAccesoryType,,,Input Accessory Type,Input Accessory Type,إدخال نوع الإكسسوار,Accessoire-Typ eingeben,Ingresar tipo de accesorio,Type d'accessoire d'entrée,इनपुट ऐक्सेसरी का टाइप,Masukkan Tipe Aksesori,Inserisci il tipo di accessorio,アクセサリの種類を入力,장신구 유형 입력,Typ akcesorium wejściowego,Tipo de acessório de entrada,,ประเภทไอเท็มเสริมอินพุต,Aksesuar türü gir,Loại Phụ Kiện Đầu Vào,导入配饰类型,导入配饰类型,輸入飾品類型
Studio.DynamicHeadExportTool.Plugin.AccesoryType,,,Accessory Type,Accessory Type,نوع الإكسسوار,Accessoire-Typ,Tipo de accesorio,Type d'accessoire,ऐक्सेसरी का टाइप,Tipe Aksesori,Tipo Accessori,アクセサリの種類,장신구 유형,Typ akcesorium,Tipo de acessório,,ประเภทไอเท็มเสริม,Aksesuar Türü,Loại Phụ Kiện,配饰类型,配饰类型,飾品類型
Studio.DynamicHeadExportTool.Plugin.AnimationAssetId,,,Animation Asset ID,Animation Asset ID,مُعرِّف أصل الحركة,Objekt-ID der Animation,ID de recurso de animación,Identifiant du contenu d'animation,ऐनिमेशन ऐसेट ID,ID Aset Animasi,Animazione ID risorse,アニメーションアセット ID,애니메이션 애셋 ID,Identyfikator zasobu animacji,ID do ativo de animação,,ID ทรัพยากรแอนิเมชัน,Animasyon varlığı kimliği,ID Tài Sản Hiệu Ứng Động,动画素材 ID,动画素材 ID,動畫素材 ID
Studio.DynamicHeadExportTool.Plugin.Animation,,,Animation,Animation,حركة,Animation,Animación,Animation,ऐनिमेशन,Animasi,Animazione,アニメーション,애니메이션,Animacja,Animação,,แอนิเมชัน,Animasyon,Hiệu Ứng Động,动画,动画,動畫
Studio.DynamicHeadExportTool.Plugin.SurfaceAppearanceAssetIds,,,Surface Appearance Asset IDs,Surface Appearance Asset IDs,مُعرِّفات أصول مظهر السطح,Objekt-IDs der Oberflächenerscheinung,ID de recurso de Apariencia de la superficie,Identifiants des contenus de l'aspect de la surface,सर्फे़स लुक ऐसेट ID,ID Aset Penampilan Permukaan,ID risorsa aspetto superficie,表面外観アセット ID,표면 모양 애셋 ID,Identyfikator zasobu wyglądu powierzchni,IDs de ativos de aparência superfície,,ID ทรัพยากรรูปลักษณ์พื้นผิว,Yüzey görünümü varlık kimlikleri,ID Tài Sản Ngoại Hình Bề Mặt,表面外观素材 ID,表面外观素材 ID,表面外觀素材 ID
Studio.DynamicHeadExportTool.Plugin.ColorMap,,,ColorMap,ColorMap,ColorMap,ColorMap,ColorMap,ColorMap,ColorMap,ColorMap,ColorMap,ColorMap,Colormap,ColorMap,ColorMap,,ColorMap,Renk Haritası,ColorMap,Colormap,Colormap,ColorMap
Studio.DynamicHeadExportTool.Plugin.MetalnessMap,,,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap,,MetalnessMap,Metaliklik Haritası,MetalnessMap,MetalnessMap,MetalnessMap,MetalnessMap
Studio.DynamicHeadExportTool.Plugin.NormalMap,,,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,NormalMap,,NormalMap,Normal Harita,NormalMap,NormalMap,NormalMap,NormalMap
Studio.DynamicHeadExportTool.Plugin.RoughnessMap,,,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap,,RoughnessMap,Pürüzlülük Haritası,RoughnessMap,RoughnessMap,RoughnessMap,RoughnessMap
Studio.DynamicHeadExportTool.Plugin.OwnershipTransferAssetIds,,,Ownership Transfer Asset IDs,Ownership Transfer Asset IDs,مُعرِّفات أصول نقل الملكية,Objekt-IDs der Eigentumsübertragung,ID de recurso de Transferencia de recursos,Transfert de propriété des identifiants de contenus,ओनरशिप ट्रांसफ़र ऐसेट ID,ID Aset Transfer Kepemilikan,ID risorsa trasferimento risorsa,所有権譲渡アセット ID,소유자 이전 애셋 ID,Identyfikatory zasobu przenoszenia własności,IDs de transferência de propriedade de ativos,,ID ทรัพยากรการโอนความเป็นเจ้าของ,Sahiplik aktarımı varlık kimlikleri,ID Tài Sản Chuyển Nhượng Quyền Sở Hữu,所有者转移素材 ID,所有者转移素材 ID,所有權轉換素材 ID
Studio.DynamicHeadExportTool.Plugin.SelectImportedRig,,,Select Imported Rig,Select Imported Rig,تحديد Rig المستورد,Importiertes Rig auswählen,Seleccionar Rig importado,Sélectionner le rig importé,इंपोर्ट किया गया रिग चुनें,Pilih Rig yang Diimpor,Seleziona Rig importato,インポート済みリグを選択,가져온 리그 선택,Zaznacz zaimportowany szkielet,Selecionar rig importada,,เลือก Rig ที่นำเข้า,İçe aktarılan düzeneği seç,Chọn Khung Xương Đã Nhập,选择已导入骨架,选择已导入骨架,選擇已匯入骨架
